mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
S(=O)(=O)(N1CCN(CCOC(=O)OCCN2CCN(S(=O)(=O)c3cc(c(OCC)cc3)C3=Nc4c(CCC)nn(C)c4C(=O)N3)CC2)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,1,546,-8.9550581,3.6555498,-8.1325455,-47.47924,-8.3347969,-52.530766,-8.9550581,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.41137695,1
Fc1ccc(C[C@](N)C(=O)N2[C@](C(=O)N[C@](C(=O)NCC(=O)N[C@](C(=O)N)Cc3c4c([nH]c3)cccc4)CCCNC(=N)N)C[C@@](O)C2)cc1,1,251,-8.9388161,3.2169995,-141.80754,-62.954742,-8.1400652,-50.483124,-8.9388161,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.36999702,1
O=C(O[C@@]1[C@@](C)C(=O)[C@@]2(OC2)C[C@](C)[C@](O[C@]2[C@](O)[C@@](N(C)C)C[C@@](C)O2)[C@@](C)[C@](O[C@@]2O[C@@](C)[C@](OC(=O)CC)[C@@](OC)C2)[C@@](C)C(=O)O[C@](C)[C@@]1C)CC,1,507,-8.8897858,2.2048922,216.65187,-62.384144,-6.7268639,-43.034019,-8.8897858,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(O)C(C(NC(=O)C(NC(=O)C/C=C/CCCCCC(CC)C)CC(=O)O)C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NC(C)C2C(=O)N3C(C(=O)C2)CNCC3)CCC1)C(C)C)C(N)C)CC(=O)O)CC(=O)O)C,1,217,-8.8841801,2.5470126,-124.46631,-17.539936,-4.6160011,-52.863857,-8.8841801,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
I/C(=C(\I)/CCCCCCCC)/CCCCCCCC(=O)OC(COC(=O)CCCCCCC/C(/I)=C(/I)\CCCCCCCC)COC(=O)CCCCCCC/C(/I)=C(/I)\CCCCCCCC,1,635,-8.8103132,2.9471455,40.298477,-24.614227,-7.3144455,-47.574986,-8.8103132,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.71660131,1
S(CC[C@](NC(=O)[C@@](NC(=O)CCNC(=O)OC(C)(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@](C(=O)N[C@](C(=O)N)Cc1ccccc1)CC(=O)O)C,1,261,-8.7406387,4.118238,-221.81023,-43.625675,-8.7594233,-49.148411,-8.7406387,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.013076782,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCNC(=N)N,1,727,-8.7269535,3.6538694,-243.57285,-24.069176,-8.528945,-50.841377,-8.7269535,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.016969681,1
S(=O)(=O)(N1CCN(CCOC(=O)OCCN2CCN(S(=O)(=O)c3cc(c(OCC)cc3)C3=Nc4c(CCC)nn(C)c4C(=O)N3)CC2)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,1,546,-8.6823921,3.3306696,-9.8826895,-16.904409,-7.72437,-54.050278,-8.6823921,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
S(=O)(=O)(N1CCN(CCOC(=O)OCCN2CCN(S(=O)(=O)c3cc(c(OCC)cc3)C3=Nc4c(CCC)nn(C)c4C(=O)N3)CC2)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,1,546,-8.6815281,5.1146646,-8.3412323,-27.810446,-7.8209519,-52.679985,-8.6815281,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.41137695,1
O(CCO)C[C@@]1C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](C(C)C)C(=O)N(C)[C@@]([C@](O)[C@@](C/C=C/C)C)C(=O)N[C@@](CC)C(=O)N(C)CC(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C)C(=O)N1,1,551,-8.6754026,3.0732601,363.32275,-19.326777,-6.5870562,-45.768375,-8.6754026,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(OC(COC(=O)CCCCCCCCCCCCCCCCC)[C@@]1[C@](OC(=O)CCCCCCCCCCCCCCCCC)C(O)CO1)CCCCCCCCCCCCCCCCC,1,601,-8.6722622,8.0921841,80.528107,-7.3543239,-5.603581,-47.939171,-8.6722622,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.92537814,1
O=C(OCC(CCCC)CC)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CCCC)CC)cc3)nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)cc1,1,681,-8.66574,2.684186,-307.79367,-42.829773,-7.6608052,-47.242516,-8.66574,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(OC(COC(=O)CCCCCCCCCCCCCCCCC)[C@@]1[C@](OC(=O)CCCCCCCCCCCCCCCCC)C(O)CO1)CCCCCCCCCCCCCCCCC,1,601,-8.6647902,3.6124165,71.523651,-12.453813,-6.8996053,-46.048889,-8.6647902,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.76220703,1
O=C(OCC(CCCC)CC)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CCCC)CC)cc3)nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)cc1,1,681,-8.6535339,1.7605113,-307.71082,-66.247932,-9.1326332,-50.046211,-8.6535339,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCN,1,311,-8.6433458,2.2074308,-54.569195,-31.010555,-7.9767942,-47.599911,-8.6433458,$HOME/My Research/Docking/sdf/smiles_data5.sdf,2.8024547,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCNC(=N)N,1,727,-8.6056108,2.28512,-248.28954,-48.022041,-9.7888794,-44.89941,-8.6056108,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.013076782,1
S(CC[C@](NC(=O)[C@@](NC(=O)CCNC(=O)OC(C)(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@](C(=O)N[C@](C(=O)N)Cc1ccccc1)CC(=O)O)C,1,261,-8.5786552,1.5483789,-221.25784,-90.601257,-8.2230492,-48.362511,-8.5786552,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.19963117,1
O=C(OC(COC(=O)CCCCCCCCCCCCCCCCC)[C@@]1[C@](OC(=O)CCCCCCCCCCCCCCCCC)C(O)CO1)CCCCCCCCCCCCCCCCC,1,601,-8.5575056,3.3740604,73.265587,-15.466512,-4.5513129,-47.863308,-8.5575056,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.76220703,1
S(=O)(=O)(N1CCN(CCOC(=O)OCCN2CCN(S(=O)(=O)c3cc(c(OCC)cc3)C3=Nc4c(CCC)nn(C)c4C(=O)N3)CC2)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,1,546,-8.5538712,2.5001724,-13.243753,-58.569641,-7.6056514,-51.61607,-8.5538712,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.41137695,1
Clc1c(O)ccc([C@]2C(=O)O[C@](C(=O)N)[C@](NC(=O)[C@@](NC(=O)/C=C/C=C/CCC(C)C)CC(=O)N)C(=O)N[C@](c3ccc(O)cc3)C(=O)N[C@](CCCN)C(=O)N[C@]([C@](O)C)C(=O)N[C@@](c3ccc(O)cc3)C(=O)N[C@](c3ccc(O)cc3)C(=O)N[C@@]([C@@](O)C)C(=O)N[C@@](Cc3ccccc3)C(=O)N[C@](CCCN)C(=O)N[C@@](c3ccc(O[C@@]4[C@@](O)[C@@](O)[C@](O)[C@@](CO)O4)cc3)C(=O)N[C@]([C@](O)C)C(=O)N[C@@](c3ccc(O)cc3)C(=O)NCC(=O)N[C@@](CC(C)C)C(=O)N[C@](C)C(=O)N2)c1,1,223,-8.543292,2.7885475,72.401176,1.3622208,-5.4753022,-52.628685,-8.543292,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N[C@@](C(=O)N)C)CCC(=O)N)CCC1)CCCCN)[C@@](NC(=O)[C@@](NC(=O)[C@]1NCCC1)C(C)C)[C@](O)C,1,32,-8.5190706,2.4337904,69.87442,-59.159897,-9.7044325,-46.081429,-8.5190706,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.20144653,1
O=C(OCC(CCCC)CC)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CCCC)CC)cc3)nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)cc1,1,681,-8.4858341,3.9158182,-315.845,-53.905041,-7.6353211,-49.039673,-8.4858341,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(O)[C@@](C)[C@]1C(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@]([C@@](N)C)C(=O)N[C@@](C(C)C)C(=O)N2[C@](C(=O)N[C@](C)[C@](NC(=O)[C@@](NC(=O)C/C=C\CCCCCCCC(C)C)CC(=O)N)C(=O)N3[C@@](C(=O)N1)CCCC3)CCC2,1,860,-8.4842796,2.566478,-98.026596,10.83562,-4.0209699,-49.399017,-8.4842796,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCN,1,311,-8.4339533,2.8068771,-54.589619,-82.925758,-8.8547583,-43.140114,-8.4339533,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N[C@@](C(=O)N)C)CCC(=O)N)CCC1)CCCCN)[C@@](NC(=O)[C@@](NC(=O)[C@]1NCCC1)C(C)C)[C@](O)C,1,32,-8.39783,2.8275254,61.003071,-72.653351,-8.5849266,-45.887352,-8.39783,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.31152731,1
O=C(N([C@](C(=O)N[C@]([C@@](O)C[C@](C(=O)N[C@](C(=O)NCc1ncccc1)[C@](CC)C)C(C)C)CC(C)C)Cc1nc[nH]c1)C)[C@@](NC(=O)[C@]1N(C(OC(C)(C)C)=O)CCC1)Cc1ccccc1,1,698,-8.3261747,3.0542874,-23.630306,-38.957474,-7.4517837,-42.639725,-8.3261747,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
S(S/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)CCC)/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)CCC,1,521,-8.3073263,1.9065652,-282.95206,-94.125664,-7.6818314,-48.354675,-8.3073263,$HOME/My Research/Docking/sdf/smiles_data5.sdf,1.0490129,1
O=C(N([C@](C(=O)N[C@]([C@@](O)C[C@](C(=O)N[C@](C(=O)NCc1ncccc1)[C@](CC)C)C(C)C)CC(C)C)Cc1nc[nH]c1)C)[C@@](NC(=O)[C@]1N(C(OC(C)(C)C)=O)CCC1)Cc1ccccc1,1,698,-8.2680693,3.151211,-17.096867,-42.514164,-6.7784395,-43.60265,-8.2680693,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCNC(=N)N,1,727,-8.2493324,2.6595378,-250.04025,-56.391636,-11.154493,-48.55024,-8.2493324,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.023508072,1
O=C(OC(COC(=O)CCCCCCCCCCCCCCCCC)[C@@]1[C@](OC(=O)CCCCCCCCCCCCCCCCC)C(O)CO1)CCCCCCCCCCCCCCCCC,1,601,-8.2461843,4.2063065,74.020615,-37.428738,-4.7696896,-45.538437,-8.2461843,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.76220703,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCNC(=N)N,1,727,-8.2269926,2.7577696,-236.0065,-51.644558,-9.0222559,-48.720722,-8.2269926,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.01043129,1
O=C(O)[C@@](C)[C@]1C(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@]([C@@](N)C)C(=O)N[C@@](C(C)C)C(=O)N2[C@](C(=O)N[C@](C)[C@](NC(=O)[C@@](NC(=O)C/C=C\CCCCCCCC(C)C)CC(=O)N)C(=O)N3[C@@](C(=O)N1)CCCC3)CCC2,1,860,-8.1938124,2.2841575,-92.113792,-29.915161,-4.8302546,-48.782433,-8.1938124,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(OCC(CCCC)CC)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CCCC)CC)cc3)nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)cc1,1,681,-8.1720161,3.1451597,-314.26968,-67.319519,-8.9257717,-45.011177,-8.1720161,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(O[C@@]1[C@@](C)C(=O)[C@@]2(OC2)C[C@](C)[C@](O[C@]2[C@](O)[C@@](N(C)C)C[C@@](C)O2)[C@@](C)[C@](O[C@@]2O[C@@](C)[C@](OC(=O)CC)[C@@](OC)C2)[C@@](C)C(=O)O[C@](C)[C@@]1C)CC,1,507,-8.1653767,2.3114605,206.33119,-77.163422,-7.2599306,-36.926098,-8.1653767,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(OCC(CCCC)CC)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CCCC)CC)cc3)nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)cc1,1,681,-8.1104841,2.134465,-315.9278,-81.700394,-9.24298,-44.292202,-8.1104841,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(NC(Cc1ccc(C)cc1)c1ccccc1)CCCCCCC/C=C\C/C=C\CCCCC,1,87,-8.10462,2.4394498,-20.667154,-71.18647,-7.5002141,-39.92889,-8.10462,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.24084473,1
S(S/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)CCC)/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)CCC,1,521,-8.1020069,2.465456,-283.685,-72.499329,-7.4737177,-41.384041,-8.1020069,$HOME/My Research/Docking/sdf/smiles_data5.sdf,1.1370031,1
O=C(O)[C@@](C)[C@]1C(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@]([C@@](N)C)C(=O)N[C@@](C(C)C)C(=O)N2[C@](C(=O)N[C@](C)[C@](NC(=O)[C@@](NC(=O)C/C=C\CCCCCCCC(C)C)CC(=O)N)C(=O)N3[C@@](C(=O)N1)CCCC3)CCC2,1,860,-8.0887928,3.1178706,-102.50509,-67.003349,-7.1151791,-46.866261,-8.0887928,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCNC(=N)N,1,727,-8.0871248,2.0037341,-239.2265,-81.392715,-8.1554594,-47.23077,-8.0871248,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.0065383911,1
O(CCO)C[C@@]1C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](C(C)C)C(=O)N(C)[C@@]([C@](O)[C@@](C/C=C/C)C)C(=O)N[C@@](CC)C(=O)N(C)CC(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C)C(=O)N1,1,551,-8.0617781,2.4859116,376.862,13.758936,-5.2970071,-42.949085,-8.0617781,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
S(CC[C@](NC(=O)[C@@](NC(=O)CCNC(=O)OC(C)(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@](C(=O)N[C@](C(=O)N)Cc1ccccc1)CC(=O)O)C,1,261,-8.0346832,1.41711,-223.35744,-83.846092,-8.2290821,-46.564453,-8.0346832,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.30493164,1
Ic1c(N(C(=O)CC(=O)N(CC(O)CO)c2c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N)c2I)CC(O)CO)c(I)c(C(=O)N)c(I)c1C(=O)NCC(O)CO,1,559,-8.0337248,1.342227,-74.485878,-68.923172,-8.5902815,-41.743984,-8.0337248,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
S(/C(/SCc1ccccc1)=N\P(=O)(OCC)OCC)CCS/C(/SCc1ccccc1)=N/P(=O)(OCC)OCC,1,892,-7.9983501,2.5076573,322.23459,-35.277653,-8.7852345,-42.5839,-7.9983501,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0.96081543,1
O(CCO)C[C@@]1C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N(C)[C@@](C(C)C)C(=O)N(C)[C@@]([C@](O)[C@@](C/C=C/C)C)C(=O)N[C@@](CC)C(=O)N(C)CC(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C(C)C)C(=O)N(C)[C@@](CC(C)C)C(=O)N[C@@](C)C(=O)N1,1,551,-7.9976506,1.6034791,360.28934,-28.377962,-7.2346778,-40.512264,-7.9976506,$HOME/My Research/Docking/sdf/smiles_data5.sdf,0,1
