mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
S(C(=O)CCCCCCC)CCNC(=O)CCNC(=O)[C@@](O)C(COP(=O)(O)O)(C)C,1,961,-7.5157022,1.6044995,-155.03516,-73.751701,-10.341204,-42.623116,-7.5157022,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76297718,1
S(=O)(=O)(C[C@](N[C@](C(F)(F)F)c1ccc(F)cc1)C(=O)NC1(C#N)CC1)C[C@]1NC(=O)CC1,1,58,-7.4925976,1.7122248,200.35861,-78.344444,-10.046184,-41.385883,-7.4925976,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
O=C([C@@](C/C=C/C)n1nnc([C@@](NC(=O)c2ccccc2)(C(C)C)C)c1)C,1,322,-7.4809031,1.7147835,0.72767872,-70.258369,-8.0441055,-36.540932,-7.4809031,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.038604736,1
S(C(=O)CCCCCCC)CCNC(=O)CCNC(=O)[C@@](O)C(COP(=O)(O)O)(C)C,1,961,-7.4753513,2.102803,-158.88187,-60.007847,-10.445998,-44.832306,-7.4753513,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.46259901,1
O=C(N[C@@]1C(=O)NCCCCCCn2c3c(c(c2)C1)cccc3)[C@@](CC(=O)NO)CC(C)C,1,871,-7.4623933,2.6061895,-8.7018757,-66.780235,-9.0144806,-38.455372,-7.4623933,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.9479387,1
S(C(=O)CCCCC)CCNC(=O)CCNC(=O)[C@@](O)C(COP(=O)(O)O)(C)C,1,960,-7.4604888,1.9901512,-156.94048,-75.075974,-10.629175,-42.513996,-7.4604888,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.046042565,1
P(=O)(OP(=O)(O)O)(OCC=C(CCC=C(CCC=C(CC/C=C(\C)/C)C)C)C)O,1,286,-7.4575653,1.852295,-384.52859,-67.739571,-9.4105797,-36.027946,-7.4575653,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
P(=O)(OP(=O)(O)O)(OCC=C(CCC=C(CCC=C(CC/C=C(\C)/C)C)C)C)O,1,286,-7.4406857,2.0695417,-395.40115,-52.908142,-10.436309,-45.309155,-7.4406857,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
O(CCN1CCCC1)c1ccc([C@]2[C@@](c3ccc(O)cc3)[C@](C)c3c(O2)ccc(O)c3)cc1,1,40,-7.4339991,2.6254823,16.552814,-95.487953,-9.7052097,-40.19487,-7.4339991,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.0543928,1
O=C(N(C)C)c1cc(NC(=O)c2ccc(C)cc2)cc(-c2ccc(C(=O)NO)cc2)c1,1,57,-7.4338927,1.3758463,29.784121,-76.198921,-10.198652,-39.28656,-7.4338927,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.5897489,1
O=C(OCC)[C@@](NC(=O)[C@@](NC(=O)[C@@](CC(=O)NO)CC(C)C)CC(C)C)C,1,866,-7.428298,2.9438121,0.18941657,-66.508835,-7.8791056,-40.046806,-7.428298,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
O=C([C@](NC)Cc1ccccc1)N1[C@](C(=O)NCC2CCC(N)CC2)CCC1,1,604,-7.4218683,1.5605594,71.554802,-58.778049,-8.7393484,-36.63562,-7.4218683,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.8360434,1
O=C(N[C@@]1C(=O)NCCCCCCn2c3c(c(c2)C1)cccc3)[C@@](CC(=O)NO)CC(C)C,1,871,-7.4124355,1.9071865,-8.7453604,-86.129074,-9.4749107,-38.43346,-7.4124355,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.3523991,1
S(=O)(=O)(NCC(=O)N[C@@](C(=O)N1CCCCC1)CCNc1cc[n+]cc1)C1CCCCC1,1,371,-7.405376,2.3931434,-23.656197,-65.11747,-10.112418,-35.90852,-7.405376,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.0038928986,1
S(=O)(=O)(N(C[C@@](O)[C@@](NC(=O)CCC(=O)NC)Cc1ccccc1)CC1CC1)c1occc1,1,635,-7.4037266,1.7642591,149.98909,-57.779251,-8.7864189,-37.948986,-7.4037266,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.79949719,1
O=C(N[C@@]1C(=O)NCCCCCCn2c3c(c(c2)C1)cccc3)[C@@](CC(=O)NO)CC(C)C,1,871,-7.3973832,1.5732137,-10.749096,-73.623207,-9.3135519,-39.662731,-7.3973832,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.3514225,1
O=C(OC)C[C@](CCc1ccc(C(=N)N)cc1)c1cc(C(=N)N)ccc1,1,414,-7.3895283,1.6956911,-117.95203,-73.041389,-9.4319658,-34.480885,-7.3895283,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
O=C(N(C)C)c1cc(NC(=O)c2ccc(C)cc2)cc(-c2ccc(C(=O)NO)cc2)c1,1,57,-7.3894854,1.1752124,29.636911,-59.215656,-9.9313765,-36.868362,-7.3894854,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.10431,1
O=C(O)C(NC(=O)c1cc2n3c(c(C4CCCCC4)c2cc1)-c1c(OCC3)cccc1)(C)C,1,456,-7.3893256,1.5932338,111.10253,-85.727753,-10.184988,-34.472237,-7.3893256,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.6228998,1
O=C(O)C(NC(=O)c1cc2n3c(c(C4CCCCC4)c2cc1)-c1c(OCC3)cccc1)(C)C,1,456,-7.3746328,1.0833272,46.974449,-87.903397,-10.027405,-32.343197,-7.3746328,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.3526686,1
S=C1SC(NC(=O)C[C@@](NC(=O)OCc2ccccc2)c2ccccc2)=NN1,1,416,-7.3592119,2.1658623,-171.06554,-56.942093,-9.0102644,-36.533543,-7.3592119,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.7427969,1
Fc1c(Cn2c3nc(OCCCC)nc(NCCN4CCOCC4)c3nc2)c(F)ccc1,1,374,-7.3568039,1.3560975,64.401604,-58.310932,-10.511073,-39.205658,-7.3568039,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.4648534,1
O(CCCn1cncc1)c1c(Nc2nc(C#N)nc3n(C4CCCC4)cnc23)cccc1,1,399,-7.3560634,1.2073339,113.32457,-93.900574,-9.8886051,-34.932472,-7.3560634,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.4002482,1
O=C(O)C(NC(=O)c1cc2n3c(c(C4CCCCC4)c2cc1)-c1c(OCC3)cccc1)(C)C,1,456,-7.3487554,0.84141695,46.876518,-104.72303,-10.393206,-31.388817,-7.3487554,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.3522243,1
O=[N+]([O-])c1cc(C(=O)Nc2n(CCCO)c3c(n2)cc(OC(=O)C(C)(C)C)cc3)ccc1,1,965,-7.3342834,2.1603749,36.908413,-87.803543,-9.5128422,-39.891895,-7.3342834,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.0992177,1
S(=O)(=O)(C[C@](N[C@](C(F)(F)F)c1ccc(F)cc1)C(=O)NC1(C#N)CC1)C[C@]1NC(=O)CC1,1,58,-7.3279481,1.7814804,203.25261,-72.569633,-9.8347425,-35.894638,-7.3279481,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
S=C1SC(NC(=O)C[C@@](NC(=O)OCc2ccccc2)c2ccccc2)=NN1,1,416,-7.3234048,1.2036442,-168.60789,-87.462898,-10.044801,-38.205173,-7.3234048,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.85272777,1
S(=O)(=O)(C[C@](OC(=O)N1CCOCC1)C(=O)NCC#N)Cc1c(OC(F)F)cccc1,1,609,-7.32303,1.3182356,-12.735585,-69.462044,-7.8688235,-33.418743,-7.32303,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.9024975,1
O=C(N[C@](C(=O)N)Cc1ccc([C@]2S(=O)(=O)NC(=O)C2)cc1)[C@@](NC(=O)C)Cc1ccccc1,1,429,-7.3229609,1.0833312,-120.20592,-122.07063,-11.983289,-38.959656,-7.3229609,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.35956573,1
Fc1c(Cn2c3nc(OCCCC)nc(NCCN4CCOCC4)c3nc2)c(F)ccc1,1,374,-7.3070359,1.2044594,66.378754,-71.634392,-9.2730131,-42.246586,-7.3070359,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.0137365,1
S(C(=O)CCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,798,-7.292953,1.5787679,-79.602814,-79.915222,-10.267488,-40.498455,-7.292953,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.97482705,1
Brc1cc(C(=O)N2C[C@](C)C[C@](C)C2)c(NC(=O)CCC(=O)N2CCOCC2)cc1,1,958,-7.2783809,1.5933337,-15.899254,-84.17511,-10.944142,-35.61216,-7.2783809,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.7792557,1
O=C(O)C(NC(=O)c1cc2n3c(c(C4CCCCC4)c2cc1)-c1c(OCC3)cccc1)(C)C,1,456,-7.2712092,1.8912948,46.124195,-80.291656,-10.028839,-35.237923,-7.2712092,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.5947304,1
S(=O)(=O)(C[C@](N[C@](C(F)(F)F)c1ccc(F)cc1)C(=O)NC1(C#N)CC1)C[C@]1NC(=O)CC1,1,58,-7.2640467,2.517941,204.3963,-66.884911,-9.2291498,-38.433983,-7.2640467,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.49780273,1
O=C(Nc1cc(C(=O)NCCCC)ccc1)CCCCCNc1ncnc2[nH]cnc12,1,248,-7.2617197,1.4608262,-28.132515,-82.426323,-9.7560072,-34.428745,-7.2617197,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.0005495064,1
FC(F)(F)c1c(NC(=O)Nc2sc(CCNc3ncnc(Nc4[nH]ncn4)c3)cn2)cc(C)o1,1,238,-7.2606788,2.4739664,-171.92932,-89.098557,-10.425789,-40.471558,-7.2606788,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.95897561,1
[P@](=O)(O)([C@@](N)C)C[C@](C(=O)N[C@](C(=O)O)Cc1ccccc1)Cc1ccccc1,1,886,-7.2604256,1.4670626,-1.681953,-60.186771,-9.2086916,-32.607224,-7.2604256,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.222136,1
O=C(OC)N/C=C/CCCC=1OC(=O)C(C(=O)/C(=C/C=C(/CCCC)\C)/C)=C(O)C=1,1,637,-7.243361,2.0113404,-44.707508,-72.381096,-10.215269,-38.632923,-7.243361,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76220703,1
O(CCN1CCCC1)c1ccc([C@]2[C@@](c3ccc(O)cc3)[C@](C)c3c(O2)ccc(O)c3)cc1,1,40,-7.2366662,1.1032933,12.586924,-81.603607,-12.687059,-36.793964,-7.2366662,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.97705841,1
O=C([C@@](CN(O)C=O)CCCC)N1[C@](c2oc3c(n2)cccc3)CCC1,1,715,-7.2089152,1.265625,66.896446,-63.517784,-9.3115454,-37.522705,-7.2089152,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.6241779,1
Brc1cc(OC)c(OC)c(CN2CCC(NC(=O)CCCS)CC2)c1,1,192,-7.2086973,1.2082423,-45.651936,-83.517105,-8.8541546,-36.849117,-7.2086973,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.61239302,1
S(C(=O)CCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,798,-7.2036991,1.2858758,-76.638344,-77.794838,-10.589076,-38.010319,-7.2036991,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.90953088,1
OC[C@](Nc1nc(NCc2ccc(-c3ncccc3)cc2)c2ncn(C(C)C)c2n1)CC,1,849,-7.1991901,2.6628485,-31.148359,-58.118797,-9.7485809,-36.763348,-7.1991901,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.0807571,1
[P@@](=O)(Oc1ccc([N+](=O)[O-])cc1)(O)CCCC(=O)NCCCCCC(=O)O,1,805,-7.1984653,1.8291827,-72.446075,-56.827209,-9.896039,-39.19611,-7.1984653,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.7805618,1
[P@@](=O)(OC[C@](NC(=O)CCCCCCCCCCC)CCCC)(OCCO)O,1,122,-7.1974483,1.7570026,-89.646568,-61.376846,-10.202875,-37.84409,-7.1974483,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.81353611,1
O(Cc1ncccc1)c1c(CNc2c(N)nccc2)cc(-c2cc3[nH]ccc3cc2)cc1,1,422,-7.1971302,1.262692,30.242023,-69.021057,-9.7567263,-34.932682,-7.1971302,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.5545223,1
FC(F)(F)c1c(NC(=O)Nc2sc(CCNc3ncnc(Nc4[nH]ncn4)c3)cn2)cc(C)o1,1,238,-7.1901994,3.390414,-169.49286,-79.130974,-10.115145,-39.571995,-7.1901994,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.3802698,1
S(=O)(=O)(N[C@@](C(=O)O)CCC(=O)O)c1cc2c(cc(OCCCC)cc2)cc1,1,528,-7.1899896,1.5958847,-42.535568,-120.78161,-9.7638483,-35.395607,-7.1899896,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76220703,1
Fc1c(Cn2c3nc(OCCCC)nc(NCCN4CCOCC4)c3nc2)c(F)ccc1,1,374,-7.1884804,2.9869266,67.288239,-61.993599,-9.3635244,-37.832901,-7.1884804,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.20325229,1
S(C(=O)CCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,797,-7.1767993,1.9332916,-73.764984,-99.00209,-9.551177,-40.376484,-7.1767993,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.90487677,1
O(CCN1CCCC1)c1ccc([C@]2[C@@](c3ccc(O)cc3)[C@](C)c3c(O2)ccc(O)c3)cc1,1,40,-7.1743307,1.0789565,13.356926,-73.261971,-9.7897234,-39.312679,-7.1743307,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.00019354238,1
S(=O)(=O)(NCC(=O)N[C@@](C(=O)N1CCCCC1)CCNc1cc[n+]cc1)C1CCCCC1,1,371,-7.1700649,1.8032811,-20.944777,-65.343712,-10.723343,-33.415131,-7.1700649,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.0038928986,1
P([OH0])(OCc1c(/C=N/CC(=O)CCCCCCCCC)c(O)c(C)nc1)(O)O,1,764,-7.1426353,3.7256243,-196.72246,-79.049805,-9.3692455,-36.579414,-7.1426353,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.3375703,1
Clc1ccc(C2(O)CCN(CCCC3(c4ccc(F)cc4)SCCS3)CC2)cc1,1,990,-7.1398339,1.6640655,-8.1463909,-68.684929,-9.2166929,-34.290367,-7.1398339,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.4035045,1
S(C(=O)CCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,798,-7.133575,1.916157,-75.113251,-103.64503,-11.41784,-39.564049,-7.133575,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.90487677,1
S(=O)(=O)(NC)NC=1C(=O)N(CC(=O)N[C@](C(=O)C(F)(F)F)C(C)C)C(c2ccccc2)=CC=1,1,984,-7.133534,1.7840097,-27.667402,-70.952667,-8.6390047,-34.236111,-7.133534,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.5381031,1
[P@@](=O)(OC[C@](NC(=O)CCCCCCCCCCC)CCCC)(OCCO)O,1,122,-7.1325202,1.673098,-92.41851,-48.447849,-9.9270468,-38.48193,-7.1325202,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.33387095,1
P(=O)(O)(O)C(F)(F)c1ccc(C[C@](NC(=O)[C@@](NC(=O)C)Cc2ccccc2)C(=O)N)cc1,1,117,-7.131978,1.2688135,40.071671,-83.860352,-8.6621094,-36.644489,-7.131978,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.35956573,1
O=C(O)/C(/O)=C(/O)\[C@](O)[C@@](O)COC(=O)CCCCCCCCCCCCCCC,1,826,-7.1263051,2.6270258,48.841312,-48.27153,-10.2136,-36.219765,-7.1263051,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.5244141,1
O(Cc1ncccc1)c1c(CNc2c(N)nccc2)cc(-c2cc3[nH]ccc3cc2)cc1,1,422,-7.1247544,1.9624282,37.569229,-80.807472,-9.5434265,-29.678934,-7.1247544,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.4309871,1
FC(F)(F)c1c(NC(=O)Nc2sc(CCNc3ncnc(Nc4[nH]ncn4)c3)cn2)cc(C)o1,1,238,-7.1244354,1.3707551,-173.17804,-53.384399,-10.832451,-37.720444,-7.1244354,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.89110452,1
S(C(=O)CCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,798,-7.1154618,3.6845613,-83.117142,-55.216591,-9.868722,-39.630001,-7.1154618,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.90933472,1
Ic1cc(-c2c(-c3ccncc3)nc(-c3ccc([S@](=O)C)cc3)[nH]2)ccc1,1,77,-7.1128221,1.6568204,9.8464088,-71.727867,-10.702979,-32.208401,-7.1128221,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.8644648,1
O(CCOCCOCCO)CCOCCOCCCCCCCC,1,658,-7.1110802,3.2135012,68.828857,-33.261894,-8.7727394,-35.882591,-7.1110802,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.99881935,1
Ic1cc(-c2c(-c3ccncc3)nc(-c3ccc([S@](=O)C)cc3)[nH]2)ccc1,1,77,-7.1059351,2.0271316,11.19101,-61.702263,-9.6326942,-35.668049,-7.1059351,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.4106138,1
P(=O)(OC[C@](OC(=O)CCCCCC)COC(=O)CCCCCC)(O)O,1,776,-7.0999765,1.7384986,-145.12556,-69.044937,-8.25179,-41.983776,-7.0999765,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.5244141,1
O=C(N(C)C)c1cc(NC(=O)c2ccc(C)cc2)cc(-c2ccc(C(=O)NO)cc2)c1,1,57,-7.0991912,3.4564207,27.868198,-105.44246,-10.464231,-38.286938,-7.0991912,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,1.10431,1
S(C(=O)CCCCC)CCNC(=O)CCNC(=O)[C@](O)C(CO[P@@H](=O)O)(C)C,1,797,-7.0985479,1.9648734,-92.352043,-62.873905,-9.5231199,-41.59531,-7.0985479,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.88052726,1
[P@@](=O)(OC[C@](NC(=O)CCCCCCCCCCC)CCCC)(OCCO)O,1,122,-7.0865455,2.1633,-94.24852,-75.750366,-10.04414,-37.873486,-7.0865455,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.3786616,1
O=C(NC)[C@@](NC(=O)[C@@](CC(=O)NO)CC(C)C)Cc1ccc(OC)cc1,1,365,-7.0794268,1.7634065,-18.42597,-50.363384,-8.7721157,-37.552044,-7.0794268,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.95623064,1
S(=O)(=O)(C[C@](OC(=O)N1CCOCC1)C(=O)NCC#N)Cc1c(OC(F)F)cccc1,1,609,-7.0743623,1.7107339,-20.628443,-74.48082,-7.9133162,-38.389347,-7.0743623,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.7482395,1
FCC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)OCc1ccccc1)C(C)C)C)CC(=O)O,1,198,-7.0712276,1.914912,-82.895805,-68.788406,-8.3436317,-39.278641,-7.0712276,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.3935318,1
O=C(N[C@](C(=O)N)Cc1ccc([C@]2S(=O)(=O)NC(=O)C2)cc1)[C@@](NC(=O)C)Cc1ccccc1,1,429,-7.0711007,1.7365282,-131.30679,-82.250023,-9.6475859,-39.902233,-7.0711007,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.51087952,1
O=C(O)/C(/O)=C(/O)\[C@](O)[C@@](O)COC(=O)CCCCCCCCCCCCCCC,1,826,-7.0703559,2.0467103,51.858772,-71.873169,-10.3066,-38.278717,-7.0703559,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76220703,1
Clc1cnc(NS(=O)(=O)c2c(NC(=O)c3ccc(N4C(=O)C=CC=C4)cc3)cccc2)cc1,1,247,-7.0696831,2.0943174,-78.342972,-71.744621,-9.9724083,-38.740517,-7.0696831,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.0070801,1
Ic1cc(-c2c(-c3ccncc3)nc(-c3ccc([S@](=O)C)cc3)[nH]2)ccc1,1,77,-7.0687776,1.5173475,10.866279,-63.257183,-9.5674963,-34.156765,-7.0687776,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.9114246,1
FC(F)(F)c1c(NC(=O)Nc2sc(CCNc3ncnc(Nc4[nH]ncn4)c3)cn2)cc(C)o1,1,238,-7.0681849,2.4256215,-174.11365,-72.336212,-11.174196,-37.098751,-7.0681849,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,3.1561487,1
Clc1sc(C(=O)N[C@@]2[C@@](F)CN(CC(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C2)cc1,1,563,-7.0657377,2.690779,83.253555,-42.099159,-9.19104,-40.224892,-7.0657377,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0,1
[P@@](=O)(OC[C@](NC(=O)CCCCCCCCCCC)CCCC)(OCCO)O,1,122,-7.063189,1.6674314,-91.36232,-72.141472,-11.162018,-36.575962,-7.063189,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76220703,1
O=C(OC)N/C=C/CCCC=1OC(=O)C(C(=O)/C(=C/C=C(/CCCC)\C)/C)=C(O)C=1,1,637,-7.0568399,1.3768294,-48.463421,-100.66135,-10.093902,-35.203056,-7.0568399,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.88818359,1
O=C(Nc1cc2n(CC[C@](CO)n3cc(C(=O)N)nc3)ccc2cc1)CCc1ccccc1,1,232,-7.0551925,2.5021346,10.901825,-90.885902,-10.409079,-34.715042,-7.0551925,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.7752485,1
FC(F)(F)c1c(NC(=O)Nc2sc(CCNc3ncnc(Nc4[nH]ncn4)c3)cn2)cc(C)o1,1,238,-7.0528722,1.6253419,-174.01727,-83.305984,-11.200832,-36.725655,-7.0528722,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,2.3802698,1
O=C(O)[C@@](NC(=O)CCCCCCCCCCCn1cncc1)CC(C)C,1,510,-7.0510216,1.6429439,9.7421207,-72.370911,-8.7878237,-34.39299,-7.0510216,$HOME/My Research/MDM2/sdf for docking/smiles_data23.sdf,0.76874542,1
