mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
O=C(O)CCC1C(C)C2=NC1=C(CC(=O)O)C=1C(C(=O)O)=C(C)C(N=1)=Cc1c(CC)c(C)c([nH]1)C=[cH0]1c(C=C)c(C)[cH0]([nH]1)=C2,1,5,-6.6787596,1.4168212,-49.465309,-78.663742,-9.0388441,-36.211201,-6.6787596,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(O)CCC1C(C)C2=NC1=C(CC(=O)O)C=1C(C(=O)O)=C(C)C(N=1)=Cc1c(CC)c(C)c([nH]1)C=[cH0]1c(C=C)c(C)[cH0]([nH]1)=C2,1,5,-6.4624128,1.8884026,-51.076168,-56.284824,-9.3891945,-31.50598,-6.4624128,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(O)CCC1C(C)C2=NC1=C(CC(=O)O)C=1C(C(=O)O)=C(C)C(N=1)=Cc1c(CC)c(C)c([nH]1)C=[cH0]1c(C=C)c(C)[cH0]([nH]1)=C2,1,5,-6.1969552,2.5243711,-47.454796,-49.47295,-9.0439034,-29.772356,-6.1969552,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(O)CCC1C(C)C2=NC1=C(CC(=O)O)C=1C(C(=O)O)=C(C)C(N=1)=Cc1c(CC)c(C)c([nH]1)C=[cH0]1c(C=C)c(C)[cH0]([nH]1)=C2,1,5,-6.087492,2.2200475,-51.989746,-81.334183,-9.5349398,-30.047388,-6.087492,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.0851374,1
O=C(O)C1C(O)C(O)C(O)C(OC2C3Oc4c(O)ccc5c4C43C(C=C2)C(N(C)CC4)C5)O1,1,6,-6.3285489,0.93637925,112.83622,-84.715782,-9.6116581,-31.183672,-6.3285489,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.2270079,1
O=C(O)C1C(O)C(O)C(O)C(OC2C3Oc4c(O)ccc5c4C43C(C=C2)C(N(C)CC4)C5)O1,1,6,-6.0818191,2.096379,115.80283,-67.706215,-9.6298389,-29.838877,-6.0818191,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.2470973,1
O=C(O)C1C(O)C(O)C(O)C(OC2C3Oc4c(O)ccc5c4C43C(C=C2)C(N(C)CC4)C5)O1,1,6,-6.014483,1.5666041,119.11897,-85.241486,-10.488351,-29.738575,-6.014483,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(O)C1C(O)C(O)C(O)C(OC2C3Oc4c(O)ccc5c4C43C(C=C2)C(N(C)CC4)C5)O1,1,6,-5.9854388,1.4169779,112.3462,-81.0317,-10.619399,-32.426571,-5.9854388,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3109272,1
O=C(O)C1C(O)C(O)C(O)C(OC2C3Oc4c(O)ccc5c4C43C(C=C2)C(N(C)CC4)C5)O1,1,6,-5.9758201,1.5675453,155.04459,-83.613472,-10.843315,-30.417919,-5.9758201,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.146419,1
O=C(C(C(O)C(CCc1c(C(=O)O)c(O)c(C)cc1)C)C)C(CC)C1C(C)CC(CC)(C2OC(C)C(O)(CC)CC2)O1,1,7,-7.3161335,1.3803226,64.808861,-66.841034,-8.545537,-39.992054,-7.3161335,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.0632604,1
O=C(C(C(O)C(CCc1c(C(=O)O)c(O)c(C)cc1)C)C)C(CC)C1C(C)CC(CC)(C2OC(C)C(O)(CC)CC2)O1,1,7,-7.0981026,2.1751459,74.927246,-65.201851,-9.0967445,-38.763561,-7.0981026,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.2630596,1
O=C(C(C(O)C(CCc1c(C(=O)O)c(O)c(C)cc1)C)C)C(CC)C1C(C)CC(CC)(C2OC(C)C(O)(CC)CC2)O1,1,7,-6.8529692,1.1552581,72.687698,-77.086212,-12.270464,-35.405334,-6.8529692,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.5012207,1
O=C(C(C(O)C(CCc1c(C(=O)O)c(O)c(C)cc1)C)C)C(CC)C1C(C)CC(CC)(C2OC(C)C(O)(CC)CC2)O1,1,7,-6.737525,3.1026638,66.021202,-72.748055,-8.6487036,-35.127949,-6.737525,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.010745,1
O=C(C(C(O)C(CCc1c(C(=O)O)c(O)c(C)cc1)C)C)C(CC)C1C(C)CC(CC)(C2OC(C)C(O)(CC)CC2)O1,1,7,-6.6509728,2.5468857,67.197151,-80.31321,-9.3524685,-36.575859,-6.6509728,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.0632604,1
Oc1cc2c(cc1)CC1N(CC3CCC3)CCC32C1(O)CCCC3,1,9,-5.8424797,1.1008168,67.922913,-60.802113,-8.7316246,-27.808634,-5.8424797,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1cc2c(cc1)CC1N(CC3CCC3)CCC32C1(O)CCCC3,1,9,-5.4589181,3.1960573,58.935261,-60.701359,-8.9525223,-27.646576,-5.4589181,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.73535156,1
Oc1cc2c(cc1)CC1N(CC3CCC3)CCC32C1(O)CCCC3,1,9,-5.3998389,3.9806669,69.103065,-74.236099,-9.6651974,-23.817623,-5.3998389,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3671875,1
Oc1cc2c(cc1)CC1N(CC3CCC3)CCC32C1(O)CCCC3,1,9,-5.1117706,1.4934697,66.859634,-49.319061,-8.5501947,-22.915228,-5.1117706,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.73535156,1
Oc1cc2c(cc1)CC1N(CC3CCC3)CCC32C1(O)CCCC3,1,9,-5.0976715,2.6468339,68.566261,-67.557564,-9.847827,-22.947548,-5.0976715,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3671875,1
O=C1C2Oc3c(O)ccc4c3C32C(O)(C([N+](CC2CC2)(C)CC3)C4)CC1,1,10,-5.9337602,1.7052939,226.65477,-81.936462,-9.3363323,-24.443727,-5.9337602,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.73590481,1
O=C1C2Oc3c(O)ccc4c3C32C(O)(C([N+](CC2CC2)(C)CC3)C4)CC1,1,10,-5.8009033,0.93181235,218.12424,-76.087242,-9.31709,-22.518354,-5.8009033,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C1C2Oc3c(O)ccc4c3C32C(O)(C([N+](CC2CC2)(C)CC3)C4)CC1,1,10,-5.5789194,3.2595088,235.34718,-56.852554,-9.617507,-25.84166,-5.5789194,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.33278909,1
O=C1C2Oc3c(O)ccc4c3C32C(O)(C([N+](CC2CC2)(C)CC3)C4)CC1,1,10,-5.4928222,2.8659713,226.29373,-73.9841,-9.4745035,-21.252838,-5.4928222,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.73590481,1
O=C1C2Oc3c(O)ccc4c3C32C(O)(C([N+](CC2CC2)(C)CC3)C4)CC1,1,10,-5.4175773,1.5617803,236.43123,-68.861092,-9.6125813,-23.790037,-5.4175773,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.33278909,1
O=C(OCC)C(NC(C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,1,11,-7.1488228,2.1488609,75.769783,-55.528934,-8.357399,-38.448959,-7.1488228,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.91400939,1
O=C(OCC)C(NC(C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,1,11,-6.9038987,3.363359,79.727654,-67.974892,-8.9766521,-30.048349,-6.9038987,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.35302734,1
O=C(OCC)C(NC(C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,1,11,-6.8361988,1.609224,77.578835,-67.97287,-9.8751717,-35.567501,-6.8361988,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.35302734,1
O=C(OCC)C(NC(C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,1,11,-6.7142601,2.4548111,77.020935,-41.87215,-8.4377718,-33.237816,-6.7142601,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OCC)C(NC(C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,1,11,-6.6056285,1.5202444,77.806328,-92.501808,-10.490839,-31.056805,-6.6056285,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.84290975,1
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,1,12,-6.6329355,1.7327195,79.076988,-81.879158,-9.3113756,-34.589294,-6.6329355,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.0065383911,1
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,1,12,-6.4845076,2.1602743,85.218636,-61.298584,-9.0631256,-35.158245,-6.4845076,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.0065383911,1
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,1,12,-6.4211679,2.7043326,76.19838,-75.125664,-9.4488363,-31.864769,-6.4211679,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.0065383911,1
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,1,12,-6.3269501,2.8555267,74.184158,-71.85907,-10.133321,-28.282761,-6.3269501,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.0065383911,1
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,1,12,-6.3220758,1.6835141,77.34404,-79.515175,-9.6974716,-30.660135,-6.3220758,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.35302734,1
O=C(OCC)C(NC1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,13,-7.0326409,1.9646478,64.079231,-65.43634,-8.4726706,-35.604622,-7.0326409,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
O=C(OCC)C(NC1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,13,-6.8698869,1.0123814,70.236404,-87.669487,-9.278717,-34.558849,-6.8698869,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.9165039,1
O=C(OCC)C(NC1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,13,-6.7591505,1.2576632,69.795464,-89.577164,-9.2320766,-33.67057,-6.7591505,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.1015625,1
O=C(OCC)C(NC1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,13,-6.6325727,1.367419,62.927799,-74.778816,-8.5447245,-32.234241,-6.6325727,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OCC)C(NC1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,13,-6.5492601,1.5295094,70.02504,-75.797897,-8.7271996,-34.174145,-6.5492601,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.2128114,1
O=C1Oc2c-3c(c(C)cc2)C(=O)Oc2c4c(OC5C(OC6C(N)C(OC)C(O)C(C)O6)C(O)(C)C(O)C(C)O5)cccc4c(O)c1c-32,1,14,-7.5634069,1.3662465,155.8596,-77.834763,-9.6124029,-41.405045,-7.5634069,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.77119428,1
O=C1Oc2c-3c(c(C)cc2)C(=O)Oc2c4c(OC5C(OC6C(N)C(OC)C(O)C(C)O6)C(O)(C)C(O)C(C)O5)cccc4c(O)c1c-32,1,14,-7.2389269,3.6432552,154.98634,-70.75724,-9.9531898,-40.088779,-7.2389269,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.4051626,1
O=C1Oc2c-3c(c(C)cc2)C(=O)Oc2c4c(OC5C(OC6C(N)C(OC)C(O)C(C)O6)C(O)(C)C(O)C(C)O5)cccc4c(O)c1c-32,1,14,-6.9002771,1.6150193,162.70264,-48.72982,-9.7843771,-36.336094,-6.9002771,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.8089962,1
O=C1Oc2c-3c(c(C)cc2)C(=O)Oc2c4c(OC5C(OC6C(N)C(OC)C(O)C(C)O6)C(O)(C)C(O)C(C)O5)cccc4c(O)c1c-32,1,14,-6.6192141,1.06973,150.77368,-70.762604,-9.8275843,-34.292767,-6.6192141,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3322444,1
O=C1Oc2c-3c(c(C)cc2)C(=O)Oc2c4c(OC5C(OC6C(N)C(OC)C(O)C(C)O6)C(O)(C)C(O)C(C)O5)cccc4c(O)c1c-32,1,14,-6.5443816,1.8685322,156.76645,-61.350498,-10.122299,-32.829948,-6.5443816,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.5461409,1
FC(F)(F)c1cc(C(=NOCCCCC(=O)O)c2cnccc2)ccc1,1,15,-6.8368011,1.6173931,27.251171,-82.540726,-9.4417515,-32.854256,-6.8368011,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.8986337,1
FC(F)(F)c1cc(C(=NOCCCCC(=O)O)c2cnccc2)ccc1,1,15,-6.3245039,2.8575432,22.848658,-80.951149,-9.0945501,-31.553976,-6.3245039,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.3711562,1
FC(F)(F)c1cc(C(=NOCCCCC(=O)O)c2cnccc2)ccc1,1,15,-6.2940869,3.055582,24.449402,-67.345398,-8.9225559,-31.555988,-6.2940869,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.3711562,1
FC(F)(F)c1cc(C(=NOCCCCC(=O)O)c2cnccc2)ccc1,1,15,-6.28057,2.4527516,38.357449,-66.583641,-9.3142452,-28.129606,-6.28057,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.0319164,1
FC(F)(F)c1cc(C(=NOCCCCC(=O)O)c2cnccc2)ccc1,1,15,-5.974154,1.3212918,22.889677,-51.175442,-9.143034,-30.726828,-5.974154,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.78730041,1
O=C(OC)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([nH]1)C=C1N=C(C3(C)C(C(=O)OC)C(C(=O)OC)=CC=C13)C=2,1,16,-7.5763969,1.4380411,-18.874224,-62.735893,-9.9059019,-42.938606,-7.5763969,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OC)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([nH]1)C=C1N=C(C3(C)C(C(=O)OC)C(C(=O)OC)=CC=C13)C=2,1,16,-7.3986778,1.7463561,-14.344836,-64.204681,-9.0624447,-36.852558,-7.3986778,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OC)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([nH]1)C=C1N=C(C3(C)C(C(=O)OC)C(C(=O)OC)=CC=C13)C=2,1,16,-7.286427,1.613933,-16.459314,-61.989895,-9.3470211,-37.837666,-7.286427,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OC)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([nH]1)C=C1N=C(C3(C)C(C(=O)OC)C(C(=O)OC)=CC=C13)C=2,1,16,-7.0612326,2.6244841,-16.850994,-8.1722488,-8.7757139,-36.393906,-7.0612326,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(OC)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([nH]1)C=C1N=C(C3(C)C(C(=O)OC)C(C(=O)OC)=CC=C13)C=2,1,16,-6.8758788,2.0581062,-19.81802,-33.848709,-9.4452305,-37.934414,-6.8758788,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,1,17,-7.8398504,1.8812488,34.860756,-72.641663,-10.044192,-42.932499,-7.8398504,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.020699158,1
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,1,17,-7.5603638,1.3311251,39.060581,-74.700317,-8.6873741,-39.048283,-7.5603638,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.50048828,1
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,1,17,-7.5486717,1.252388,44.055618,-71.680611,-9.1543388,-36.026714,-7.5486717,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.38190654,1
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,1,17,-7.4746809,4.3383145,37.622601,-73.819008,-8.8545284,-41.773262,-7.4746809,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.41781548,1
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,1,17,-7.3821282,3.867348,37.069736,-61.551113,-9.6926346,-40.930496,-7.3821282,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.00033499397,1
Oc1c2OC3C45c2c(cc1)CC(N(C)CC4)C5CCC3,1,18,-4.8800621,2.3669095,74.792503,-62.558659,-7.7440014,-20.535007,-4.8800621,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C45c2c(cc1)CC(N(C)CC4)C5CCC3,1,18,-4.856946,1.6933038,75.503105,-62.54678,-7.5331831,-17.048569,-4.856946,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C45c2c(cc1)CC(N(C)CC4)C5CCC3,1,18,-4.7793469,1.2750173,39.351551,-71.134651,-8.1905127,-21.504902,-4.7793469,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.0683784,1
Oc1c2OC3C45c2c(cc1)CC(N(C)CC4)C5CCC3,1,18,-4.7359242,0.8746959,39.233562,-45.424759,-8.0400858,-20.314243,-4.7359242,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C45c2c(cc1)CC(N(C)CC4)C5CCC3,1,18,-4.7022729,2.5896871,39.331005,-52.0826,-7.9445486,-18.814814,-4.7022729,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,2.4071476,1
O=C(OC1C2Oc3c(OCc4ccccc4)ccc4c3C32C(C=C1)C(N(C)CC3)C4)CCCCCCCCCCCCC,1,19,-7.4054074,1.987343,120.79218,-25.404245,-8.7120399,-39.87672,-7.4054074,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
O=C(OC1C2Oc3c(OCc4ccccc4)ccc4c3C32C(C=C1)C(N(C)CC3)C4)CCCCCCCCCCCCC,1,19,-7.1944571,1.8858209,122.43497,-56.09137,-8.0483675,-37.122578,-7.1944571,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
O=C(OC1C2Oc3c(OCc4ccccc4)ccc4c3C32C(C=C1)C(N(C)CC3)C4)CCCCCCCCCCCCC,1,19,-7.054678,2.3477426,89.729065,-54.792332,-8.3584356,-37.417858,-7.054678,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
O=C(OC1C2Oc3c(OCc4ccccc4)ccc4c3C32C(C=C1)C(N(C)CC3)C4)CCCCCCCCCCCCC,1,19,-6.9125042,3.459434,118.1617,-46.535694,-8.7542553,-38.491711,-6.9125042,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
O=C(OC1C2Oc3c(OCc4ccccc4)ccc4c3C32C(C=C1)C(N(C)CC3)C4)CCCCCCCCCCCCC,1,19,-6.9032526,2.0310965,92.850494,-59.410366,-8.3894053,-37.111801,-6.9032526,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.76220703,1
Oc1cc2c(cc1)CC1N(CCc3ccccc3)CCC32C1CCCC3,1,20,-5.9588699,2.0479219,6.7122183,-52.577732,-9.7260418,-26.987318,-5.9588699,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3994381,1
Oc1cc2c(cc1)CC1N(CCc3ccccc3)CCC32C1CCCC3,1,20,-5.9021993,3.6402528,4.7234221,-63.611252,-9.1260529,-27.702507,-5.9021993,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.5457244,1
Oc1cc2c(cc1)CC1N(CCc3ccccc3)CCC32C1CCCC3,1,20,-5.8846111,1.4051182,2.3592944,-52.745342,-9.3527565,-27.580311,-5.8846111,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.1542969,1
Oc1cc2c(cc1)CC1N(CCc3ccccc3)CCC32C1CCCC3,1,20,-5.8559437,2.1520362,1.9092131,-49.274517,-10.229652,-27.894293,-5.8559437,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1cc2c(cc1)CC1N(CCc3ccccc3)CCC32C1CCCC3,1,20,-5.5592017,1.2533704,5.7212391,-52.963943,-10.662199,-24.418442,-5.5592017,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0.27099609,1
Oc1c2OC3C(O)C=CC4C53c2c(cc1)CC4[N+]([O-])(C)CC5,1,21,-5.1721873,1.9048382,33.899143,-54.926212,-8.5944614,-23.160044,-5.1721873,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C(O)C=CC4C53c2c(cc1)CC4[N+]([O-])(C)CC5,1,21,-5.1176867,1.692795,29.706636,-63.788013,-8.6348324,-24.778343,-5.1176867,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C(O)C=CC4C53c2c(cc1)CC4[N+]([O-])(C)CC5,1,21,-5.0647812,1.7484794,46.769329,-72.980865,-9.2560034,-24.542542,-5.0647812,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C(O)C=CC4C53c2c(cc1)CC4[N+]([O-])(C)CC5,1,21,-5.0279155,1.7509758,37.213047,-63.625435,-8.6803427,-19.25252,-5.0279155,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
Oc1c2OC3C(O)C=CC4C53c2c(cc1)CC4[N+]([O-])(C)CC5,1,21,-5.003356,0.97263443,40.429783,-51.061089,-8.5951872,-24.647974,-5.003356,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,0,1
O=C(Oc1c2OC3C(OC(=O)c4cnccc4)C=CC4C53c2c(cc1)CC4N(C)CC5)c1cnccc1,1,22,-6.9086776,2.6670156,125.28225,-40.533096,-9.8190689,-32.526779,-6.9086776,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,1.0059255,1
O=C(Oc1c2OC3C(OC(=O)c4cnccc4)C=CC4C53c2c(cc1)CC4N(C)CC5)c1cnccc1,1,22,-6.8512754,1.723367,83.696228,-98.10807,-9.9339314,-36.113514,-6.8512754,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.4696903,1
O=C(Oc1c2OC3C(OC(=O)c4cnccc4)C=CC4C53c2c(cc1)CC4N(C)CC5)c1cnccc1,1,22,-6.71983,2.185765,83.030106,-79.140701,-9.1996832,-33.939827,-6.71983,$HOME/My Research/MDM2/sdf for docking/smiles_data15.sdf,3.3730803,1
