mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,16,-8.9199581,3.0222735,-85.239265,-53.364227,-8.7156067,-48.493301,-8.9199581,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,16,-8.8914566,1.7312572,-86.34407,-47.883171,-7.9098282,-48.469452,-8.8914566,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,105,-8.7733641,2.5479579,-80.396912,-80.483444,-8.5406857,-45.21307,-8.7733641,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,25,-8.7197723,5.2372246,-98.130943,-64.813095,-6.6701117,-46.34095,-8.7197723,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,14,-8.681881,2.8398001,-92.968071,-63.612942,-5.4890652,-48.413692,-8.681881,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,105,-8.6749887,2.5852864,-81.345375,-63.339966,-7.4811411,-45.010056,-8.6749887,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,116,-8.6327705,3.3279693,-66.63147,-38.353977,-7.1654811,-48.106636,-8.6327705,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,6,-8.5971336,2.9213283,-85.578041,-58.962292,-6.7881217,-50.709999,-8.5971336,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,2.5602612,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCCC(=O)N)NC(=O)C(C(CC)C)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCNC(C)C,1,144,-8.5933409,1.943862,-51.438622,-80.138847,-8.9009886,-51.508995,-8.5933409,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,8,-8.5925646,2.042315,-83.021172,-66.546356,-9.2496252,-47.612148,-8.5925646,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,105,-8.5910273,4.2261853,-86.174759,-25.605473,-6.7780709,-44.222176,-8.5910273,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,14,-8.5549154,2.2707605,-90.775673,-46.631229,-6.6240973,-48.269753,-8.5549154,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,23,-8.5522537,3.5037901,-89.241562,-58.157619,-7.5615087,-46.915253,-8.5522537,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0.93186998,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,41,-8.54916,5.4307256,-90.686714,50.794037,-8.3054895,-47.660995,-8.54916,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,1,-8.5409327,2.790025,-94.639702,-44.331882,-8.9622765,-46.709454,-8.5409327,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,5,-8.5386047,2.934612,-94.816566,-56.286217,-9.0242538,-48.005161,-8.5386047,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,100,-8.5259504,2.5455139,-77.854782,1.3099468,-7.7278447,-46.724602,-8.5259504,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,60,-8.5101175,4.8022442,-79.552681,35.811657,-7.7642541,-47.449181,-8.5101175,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,118,-8.5094585,4.0171757,-65.793259,95.60347,-6.1727614,-48.272141,-8.5094585,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,11,-8.5012035,3.0963099,-101.29522,-23.460144,-7.7995715,-46.321495,-8.5012035,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,118,-8.5004902,3.5238802,-61.101448,82.455658,-8.2362089,-42.389656,-8.5004902,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,47,-8.498085,2.097513,-84.434227,-52.243366,-9.249753,-44.050762,-8.498085,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,10,-8.4733801,3.1636395,-79.952225,-2.2264071,-7.5448542,-43.76405,-8.4733801,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC=CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,113,-8.4637909,4.8515601,-76.257385,-42.973236,-7.1065378,-48.209427,-8.4637909,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,8,-8.4598722,3.0820324,-79.690308,-46.752838,-7.8385701,-49.261963,-8.4598722,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,2.8541801,1
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC=CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,109,-8.4460402,3.2683039,-85.177437,-26.241144,-7.6562419,-45.944801,-8.4460402,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,3.5294981,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCCC(=O)N)NC(=O)C(C(CC)C)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCNC(C)C,1,144,-8.4224024,2.3305995,-42.072758,-46.968136,-9.0488701,-44.429878,-8.4224024,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,34,-8.416995,3.8052638,-82.910362,-29.639654,-5.5183644,-43.214481,-8.416995,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,47,-8.414505,2.5360665,-77.570717,-53.839085,-8.1626215,-50.586212,-8.414505,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,80,-8.3975658,1.9241866,-83.452499,-26.954432,-6.904686,-44.835529,-8.3975658,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,60,-8.3597298,4.488349,-81.394684,-13.872912,-6.3148737,-45.120926,-8.3597298,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,105,-8.3521385,3.2860432,-83.328773,-26.465225,-6.5479965,-45.942574,-8.3521385,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,34,-8.3420763,3.909549,-88.945641,-31.332758,-6.1887755,-48.723782,-8.3420763,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,14,-8.3226566,3.0087545,-91.94722,50.405052,-6.0115814,-42.416473,-8.3226566,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,105,-8.3191061,2.6081066,-82.507057,-55.951469,-7.6074581,-43.817524,-8.3191061,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],1,23,-8.2932968,4.1519332,-83.434067,-45.491589,-7.5705614,-49.319462,-8.2932968,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0.93186998,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,5,-8.2830772,2.6842663,-93.309517,-22.632271,-8.416832,-45.956203,-8.2830772,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCCC(=O)N)NC(=O)C(C(CC)C)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCNC(C)C,1,144,-8.2655287,2.4247332,-41.376118,-37.354568,-8.7354937,-41.98782,-8.2655287,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,47,-8.2398491,2.2072575,-85.543472,-34.436058,-7.2912483,-44.661827,-8.2398491,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
Clc1ccc(C2N(c3ccc(N(CC4CCC(N5CC(=O)N(C)CC5)CC4)C)cc3)C(=O)Cc3c2cc(OC(C)C)c(OC)c3)cc1,1,129,-8.2386856,1.1207794,61.409931,-63.219955,-10.445967,-44.728893,-8.2386856,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0.80326414,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC=CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,112,-8.2128,2.2523372,-70.130524,-66.928383,-7.3055453,-42.210846,-8.2128,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,8,-8.1974878,3.7107544,-68.042442,-17.133568,-6.844698,-45.650387,-8.1974878,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,2.8541801,1
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,118,-8.183382,2.1123824,-64.650513,-10.860183,-5.2804341,-47.061352,-8.183382,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,22,-8.1757832,3.6110547,-85.674431,15.805984,-9.3791533,-47.368065,-8.1757832,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,41,-8.1733971,2.3270237,-95.687401,-22.424295,-7.8043871,-40.21521,-8.1733971,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,47,-8.17064,4.1768951,-85.008461,-20.778112,-7.0575972,-46.038307,-8.17064,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,116,-8.16611,2.7543375,-74.206192,49.931637,-7.8115358,-45.169617,-8.16611,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,16,-8.1608677,2.9983726,-84.013985,-51.388447,-7.7017136,-43.581932,-8.1608677,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],1,41,-8.1476641,1.5761186,-93.322319,-57.104961,-10.732194,-38.942318,-8.1476641,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC=CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,113,-8.1476545,7.4891624,-80.301888,-5.3055806,-4.8083596,-43.09399,-8.1476545,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,16,-8.1391039,2.1784253,-14.543866,-45.984676,-8.4548855,-41.650921,-8.1391039,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,60,-8.1368618,2.2769964,-73.102768,5.2086768,-5.7900209,-43.407207,-8.1368618,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,16,-8.1325941,4.0993853,-86.010002,-64.840683,-9.38414,-42.598915,-8.1325941,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,10,-8.1282301,3.3222959,-83.662979,-6.6266904,-7.6540804,-46.728546,-8.1282301,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,3.5226123,1
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,118,-8.1189137,3.0236385,-61.336006,61.758617,-7.4636903,-41.086876,-8.1189137,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC=CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,113,-8.1187248,2.6217036,-1.7131711,29.049507,-4.350368,-41.091259,-8.1187248,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
O=C(C(NC(=O)C1CC1)c1ccccc1)N1C(c2sc(-c3ccc(-c4ccc(-c5sc(C6N(C(=O)C(NC(=O)C7CC7)c7ccccc7)CCC6)nc5)cc4)cc3)cn2)CCC1,1,132,-8.1136122,4.1991034,384.34787,1.7811788,-8.0571537,-48.100449,-8.1136122,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0.35302734,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,60,-8.1104307,3.3606541,-80.870468,22.31127,-7.018539,-46.829338,-8.1104307,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,60,-8.109787,2.948874,-82.05555,-49.74202,-6.807754,-45.910107,-8.109787,$HOME/My Research/MDM2/sdf for docking/smiles_data17.sdf,0,1
