mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
S(C(=O)C[C@](O)CCCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,881,-8.5773926,3.3775964,-493.06357,-61.945694,-8.8146982,-53.348156,-8.5773926,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
S(C(=O)CC(=O)C)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,767,-8.5687265,2.4403737,-514.84717,-49.386097,-8.7469749,-51.276737,-8.5687265,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.48554316,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O)O)O,1,955,-8.5582666,1.9860647,-1034.5913,-81.384499,-10.239697,-54.159176,-8.5582666,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.84827989,1
O=C(O)C(NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)c1ccc(CCc2c3C(=O)N=C(N)Nc3[nH]c2)cc1)C(=O)O)C(=O)O)C(=O)O)CCC(=O)O,1,71,-8.5545626,1.9643588,-249.03268,-104.90913,-9.744278,-49.293442,-8.5545626,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.03957095,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O)O)O,1,955,-8.5442743,1.8475759,-1036.8164,-89.035378,-11.134509,-53.628319,-8.5442743,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.84827989,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O)O)O,1,955,-8.5320387,3.0128381,-1037.5078,-38.871647,-9.6184711,-54.530521,-8.5320387,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.84827989,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O)O)O,1,955,-8.5316296,2.5241601,-1039.5483,-68.276657,-9.7737274,-54.223495,-8.5316296,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.84827989,1
P(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)(OCC([C@@](O)C(=O)NCCC(=O)NCC[C@@](F)C(=O)O)(C)C)O,1,873,-8.5044622,2.5300534,-474.32932,-70.477913,-10.005189,-52.397209,-8.5044622,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,2.0965307,1
S(C(=O)CCC[N+](=O)[O-])CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,927,-8.4950161,2.4192996,-474.27246,-62.272858,-8.6346645,-51.972645,-8.4950161,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.18022303,1
S(C(=O)C[C@](O)CCCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,881,-8.4817371,3.338711,-505.07181,-38.578827,-7.8333907,-53.024723,-8.4817371,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
S(C(=O)CCC[N+](=O)[O-])CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,927,-8.4808121,2.5621207,-476.38443,-64.428505,-9.2777615,-49.121162,-8.4808121,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc([N+])c3nc2)O1)O)(OC[C@@](O)[C@@](O)[C@@](O)CN1c2c(N=C3C(=O)NC(=O)N=C13)cc(C)c(C)c2)O,1,160,-8.4788818,1.5915898,-334.58981,-104.5991,-11.11083,-48.204742,-8.4788818,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
FC(C(=O)O)(C(=O)O)c1c(C(=O)OC)cc(C[C@](NC(=O)C)C(=O)N[C@@]2C(=O)N(Cc3ccc(-c4ccccc4)cc3)CCCC2)cc1,1,248,-8.4648628,1.224224,50.267796,-60.499279,-9.3625288,-48.976692,-8.4648628,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.57842565,1
S(C(=O)CCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,362,-8.4609575,2.106317,-455.88959,-57.24474,-10.101528,-53.817539,-8.4609575,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.0050407727,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc([N+])c3nc2)O1)O)(OC[C@@](O)[C@@](O)[C@@](O)CN1c2c(N=C3C(=O)NC(=O)N=C13)cc(C)c(C)c2)O,1,160,-8.4373045,2.2698388,-346.41779,-101.83707,-11.175235,-58.156689,-8.4373045,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
S(C(=O)CCCCCCCCCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,39,-8.4346008,1.5645072,-449.02472,-58.744961,-7.6940641,-49.196663,-8.4346008,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,1.9458632,1
S([C@]1[C@](O)[C@@](O)[C@@](O[C@]2[C@](O)[C@@](O)[C@@](S[C@]3[C@](O)[C@@](O)[C@@](O)O[C@@]3CO)O[C@@]2CO)O[C@@]1CO)[C@@]1[C@](O)[C@@](O)[C@](O[C@@]2[C@](O)[C@@](O)[C@](S[C@@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)[C@@](CO)O2)[C@@](CO)O1,1,886,-8.4322538,2.7465212,377.15698,-110.91062,-12.073365,-53.554272,-8.4322538,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,1.840283,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O)O)O,1,955,-8.408843,2.1897247,-1034.2811,-82.378349,-11.289883,-53.628689,-8.408843,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.84827989,1
S(C(=O)CCCCCCCCCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,39,-8.4019108,4.5638261,-447.92267,-72.498413,-8.5445404,-52.656956,-8.4019108,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
O=C(OC[C@]1[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)O1)c1cc(O)c(O)c(O)c1,1,894,-8.3916321,1.9049304,-34.574226,-76.876556,-11.454867,-52.899395,-8.3916321,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
S(C(=O)CCC[N+](=O)[O-])CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,927,-8.3747454,2.2125995,-460.92526,-50.324566,-8.6435308,-48.086563,-8.3747454,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.11913412,1
O=C(O)C(NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)c1ccc(CCc2c3C(=O)N=C(N)Nc3[nH]c2)cc1)C(=O)O)C(=O)O)C(=O)O)CCC(=O)O,1,71,-8.3712864,2.410671,-248.85057,-70.699242,-9.9619837,-52.947136,-8.3712864,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.081405088,1
P(=O)(OP(=O)(O[C@@]1[C@@](COP(=O)(O)O)O[C@@](N2C(=O)NC(=O)C=C2)C1)O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,877,-8.3640432,1.5630387,-733.58942,-70.784981,-12.14707,-52.518951,-8.3640432,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,2.0414705,1
S(=O)(=O)(C=C[C@@](N=C(O)[C@@](N=C(O)N1CCC(N2CCOCC2)CC1)Cc1ccccc1)CCC)c1ccccc1,1,88,-8.3623848,3.0763106,-12.297113,-59.665146,-8.518631,-43.136082,-8.3623848,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C=C(C(=O)N)CC=C2)O1)O)(OC[C@@]1[C@@](O)[C@@](OP(=O)(O)O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,166,-8.362278,3.0544782,-433.80984,-43.797501,-8.3747501,-53.802818,-8.362278,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,2.7838261,1
P(=O)(OC[C@](OC(=O)CCCCCCC/C=C/C/C=C/CCC)COC(=O)CCCCCC/C=C/CCC=CCC/C=C/C)(OCCN)O,1,760,-8.3595171,3.3095486,-57.494049,-17.936068,-5.6923332,-48.063053,-8.3595171,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](NC(=O)CNCC(O)(Cc2cc3C(=O)N=C(N)Nc3cc2)c2ccc(C(=O)N[C@](C(=O)O)CCC(=O)O)cc2)O1)(O)O,1,544,-8.3415871,2.1988473,-235.15744,-90.43631,-10.616449,-52.677658,-8.3415871,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.30896041,1
S(C(=O)CCC[N+](=O)[O-])CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,927,-8.3382235,3.5093856,-476.45212,-40.157578,-8.7535849,-50.204933,-8.3382235,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.18022303,1
P(=O)(OC[C@](OC(=O)CCCCCCC/C=C/CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OC1[C@](O)[C@@](O)C(O)[C@@](O)[C@]1O)[O-],1,11,-8.3243866,1.8587378,-84.990082,-60.263966,-6.739336,-46.40321,-8.3243866,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc([N+])c3nc2)O1)O)(OC[C@@](O)[C@@](O)[C@@](O)CN1c2c(N=C3C(=O)NC(=O)N=C13)cc(C)c(C)c2)O,1,160,-8.3216648,1.3969241,-346.99881,-79.615265,-13.047089,-58.539551,-8.3216648,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
O=C(O)C(NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)CC[C@](NC(=O)c1ccc(CCc2c3C(=O)N=C(N)Nc3[nH]c2)cc1)C(=O)O)C(=O)O)C(=O)O)CCC(=O)O,1,71,-8.3197689,3.016948,-247.42122,-87.717743,-9.7439146,-47.996902,-8.3197689,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0.074866697,1
O=C(OC[C@]1[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)O1)c1cc(O)c(O)c(O)c1,1,894,-8.31954,1.5808514,-22.70936,-86.330215,-11.79051,-52.772243,-8.31954,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
S(C(=O)CCCCCCCCCCCCC)CCNC(=O)CCNC(=O)[C@](O)C(COP(=O)(OP(=O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,39,-8.3194485,1.625209,-445.93097,-47.685326,-10.155012,-50.603325,-8.3194485,$HOME/My Research/MDM2/sdf for docking/smiles_data20.sdf,0,1
